food, ,"('when you say a big Tesco truck be you think of the very big truck that deliver to Tesco or be you think of the little van that come round if we order food over Daddy compute', 'Mother')","[0, 'when you say a big Tesco truck be you think of the very big truck that deliver to Tesco or be you think of the little van that come round if we order food over Daddy compute']",truck,46.0337994620013,male,Thomas
food, ,"('I go to take all those bread crust and put them in the food processor and press the button and it will go and they be turn into fine bread crumb', 'Mother')","[0, 'I go to take all those bread crust and put them in the food processor and press the button and it will go and they be turn into fine bread crumb']",button,47.0666748803877,male,Thomas
food, ,"('I go to take all those bread crust and put them in the food processor and press the button and it will go and they be turn into fine bread crumb', 'Mother')","[0, 'I go to take all those bread crust and put them in the food processor and press the button and it will go and they be turn into fine bread crumb']",bread,47.0666748803877,male,Thomas
toy, ,"('sometimes it be true he do chase mouse but maybe because it be Christmas or maybe because he be remember the time when he have play with the child by the Christmas tree he say the mouse could borrow his toy', 'Mother')","[0, 'sometimes it be true he do chase mouse but maybe because it be Christmas or maybe because he be remember the time when he have play with the child by the Christmas tree he say the mouse could borrow his toy']",mouse,45.1651984640342,male,Thomas
food, ,"('and I could say excuse me Mr_Waiter please could I have a bowl of cat food for my pussy cat and you give it to me and I could put it outside for her', 'Mother')","[0, 'and I could say excuse me Mr_Waiter please could I have a bowl of cat food for my pussy cat and you give it to me and I could put it outside for her']",cat,47.0666748803877,male,Thomas
clothes, ,"('go up and find her doll clothes in her box upstairs', 'Mother')","[0, 'go up and find her doll clothes in her box upstairs']",doll,41.8550688925851,female,Wells
clothes, ,"('the little doll clothes', 'Mother')","[0, 'the little doll clothes']",doll,41.8550688925851,female,Wells
furniture, ,"('that these the bed the chair be all furniture be they', 'Mother')","[0, 'that these the bed the chair be all furniture be they']",bed,42.0008624407072,NA,Tommerdahl
furniture, ,"('that these the bed the chair be all furniture be they', 'Mother')","[0, 'that these the bed the chair be all furniture be they']",chair,42.0008624407072,NA,Tommerdahl
animal, ,"('oh be you put the animal to bed be they tire', 'Mother')","[0, 'oh be you put the animal to bed be they tire']",bed,42.0008624407072,NA,Tommerdahl
toy, ,"('some toy car', 'Investigator')","[0, 'some toy car']",car,36.0007392348919,male,Fletcher
toy, ,"('have you get a toy car', 'Investigator')","[0, 'have you get a toy car']",car,36.0007392348919,male,Fletcher
toy, ,"('do you not like sleep in your own bed with all your toy', 'Investigator')","[0, 'do you not like sleep in your own bed with all your toy']",bed,36.3621429598144,female,MPI-EVA-Manchester
food, ,"('have it get dog food', 'Investigator')","[0, 'have it get dog food']",dog,36.5921271484014,female,MPI-EVA-Manchester
animal, ,"('and elephant be big animal', 'Mother')","[0, 'and elephant be big animal']",elephant,36.5264173802337,female,MPI-EVA-Manchester
food, ,"('you mean you give someone else the dog food', 'Investigator')","[0, 'you mean you give someone else the dog food']",dog,36.5921271484014,female,MPI-EVA-Manchester
animal, ,"('I think lion fight with those animal in Lion_king', 'Father')","[0, 'I think lion fight with those animal in Lion_king']",lion,36.5264173802337,female,MPI-EVA-Manchester
toy, ,"('one evening when Eleanor be go to bed she look in her toy cupboard', 'Mother')","[0, 'one evening when Eleanor be go to bed she look in her toy cupboard']",bed,36.7892564529046,female,MPI-EVA-Manchester
toy, ,"('well go and play in your room with your book and toy', 'Mother')","[0, 'well go and play in your room with your book and toy']",book,36.7892564529046,female,MPI-EVA-Manchester
animal, ,"('in your stick animal book', 'Mother')","[0, 'in your stick animal book']",book,36.1650136553112,male,MPI-EVA-Manchester
animal, ,"('in your stick animal book', 'Mother')","[0, 'in your stick animal book']",book,36.1978685393951,male,MPI-EVA-Manchester
toy, ,"('it not a game it just a toy Fraser', 'Mother')","[0, 'it not a game it just a toy Fraser']",game,36.0664490030596,male,MPI-EVA-Manchester
animal, ,"('those be your squeak animal book be they', 'Mother')","[0, 'those be your squeak animal book be they']",book,36.3292880757305,male,MPI-EVA-Manchester
animal, ,"('you get the squeak animal book then', 'Mother')","[0, 'you get the squeak animal book then']",book,36.3292880757305,male,MPI-EVA-Manchester
animal, ,"('animal that begin with that letter because that the alphabet book be it', 'Mother')","[0, 'animal that begin with that letter because that the alphabet book be it']",book,36.3292880757305,male,MPI-EVA-Manchester
toy, ,"('you know that toy that you get downstairs with the dinosaur and the egg', 'Mother')","[0, 'you know that toy that you get downstairs with the dinosaur and the egg']",egg,36.2635783075628,male,MPI-EVA-Manchester
animal, ,"('ah be all the animal go to bed', 'Mother')","[0, 'ah be all the animal go to bed']",bed,36.3292880757305,male,MPI-EVA-Manchester
clothes, ,"('we have to change your clothes and Daddy give you a shower', 'Mother')","[0, 'we have to change your clothes and Daddy give you a shower']",shower,36.6249820324853,male,MPI-EVA-Manchester
food, ,"('it eat our cat food', 'Mother')","[0, 'it eat our cat food']",cat,36.3621429598144,male,MPI-EVA-Manchester
food, ,"('I do think it eat cat food', 'Mother')","[0, 'I do think it eat cat food']",cat,36.3621429598144,male,MPI-EVA-Manchester
food, ,"('no I do think they eat cat food', 'Mother')","[0, 'no I do think they eat cat food']",cat,36.3621429598144,male,MPI-EVA-Manchester
toy, ,"('but the duck do say anything because it a toy be it', 'Mother')","[0, 'but the duck do say anything because it a toy be it']",duck,36.3292880757305,male,MPI-EVA-Manchester
animal, ,"('lot of animal that live in the sea they eat fish do they', 'Mother')","[0, 'lot of animal that live in the sea they eat fish do they']",fish,36.3621429598144,male,MPI-EVA-Manchester
animal, ,"('lot of animal that live in the sea they eat fish do they', 'Mother')","[0, 'lot of animal that live in the sea they eat fish do they']",fish,36.3621429598144,male,MPI-EVA-Manchester
clothes, ,"('you put your shoe there Lwww and you can hang your clothes on there', 'Mother')","[0, 'you put your shoe there Lwww and you can hang your clothes on there']",shoe,36.8878211051562,male,MPI-EVA-Manchester
toy, ,"('all the toy have to go to bed now because they tire', 'Mother')","[0, 'all the toy have to go to bed now because they tire']",bed,36.690691800653,male,MPI-EVA-Manchester
animal, ,"('he cracker about animal and want you to join him on his adventure', 'Mother')","[0, 'he cracker about animal and want you to join him on his adventure']",cracker,36.8549662210723,male,MPI-EVA-Manchester
animal, ,"('there some fun animal in this book be there', 'Father')","[0, 'there some fun animal in this book be there']",book,36.7564015688207,male,MPI-EVA-Manchester
food, ,"('look there his food on the table', 'Mother')","[0, 'look there his food on the table']",table,36.9863857574077,male,MPI-EVA-Manchester
food, ,"('you go and get that basket of food and the toast and we all make toast', 'Mother')","[0, 'you go and get that basket of food and the toast and we all make toast']",toast,36.1978685393951,female,Lara
toy, ,"('you get all these toy and you want my shoe', 'Mother')","[0, 'you get all these toy and you want my shoe']",shoe,36.1978685393951,female,Lara
toy, ,"('I not play with your toy while you sit on the sofa', 'Mother')","[0, 'I not play with your toy while you sit on the sofa']",sofa,36.9535308733239,female,Lara
clothes, ,"('a bib because she dribble on her clothes', 'Mother')","[0, 'a bib because she dribble on her clothes']",bib,39.2964947945543,female,Lara
animal, ,"('I get the animal and the fish', 'Mother')","[0, 'I get the animal and the fish']",fish,37.4278732622846,female,Lara
animal, ,"('I get the animal and the fish', 'Mother')","[0, 'I get the animal and the fish']",fish,37.4278732622846,female,Lara
animal, ,"('I do think animal like cake', 'Mother')","[0, 'I do think animal like cake']",cake,36.9535308733239,female,Lara
clothes, ,"('you only take your clothes off for go in water do you', 'Mother')","[0, 'you only take your clothes off for go in water do you']",water,36.5264173802337,female,Lara
animal, ,"('and all the little animal and bird very much oblige', 'Mother')","[0, 'and all the little animal and bird very much oblige']",bird,36.1978685393951,female,Lara
food, ,"('we forget to buy any food for the sheep', 'Mother')","[0, 'we forget to buy any food for the sheep']",sheep,36.9535308733239,female,Lara
food, ,"('you go to get food for the horse', 'Mother')","[0, 'you go to get food for the horse']",horse,36.9535308733239,female,Lara
food, ,"('let move the horse sheep dog and whatever food', 'Mother')","[0, 'let move the horse sheep dog and whatever food']",dog,36.9535308733239,female,Lara
food, ,"('let move the horse sheep dog and whatever food', 'Mother')","[0, 'let move the horse sheep dog and whatever food']",horse,36.9535308733239,female,Lara
food, ,"('let move the horse sheep dog and whatever food', 'Mother')","[0, 'let move the horse sheep dog and whatever food']",sheep,36.9535308733239,female,Lara
food, ,"('he can take all the food back on his car', 'Mother')","[0, 'he can take all the food back on his car']",car,37.3950183782008,female,Lara
clothes, ,"('I go to go and get your clothes for bed', 'Mother')","[0, 'I go to go and get your clothes for bed']",bed,38.6250231010904,female,Lara
clothes, ,"('Mrs_Tabitha dress Moppet and Mittens in clean pinafore and tuck and then she take all sort of comfort clothes out of the chest of draw in order to dress up her son Thomas', 'Mother')","[0, 'Mrs_Tabitha dress Moppet and Mittens in clean pinafore and tuck and then she take all sort of comfort clothes out of the chest of draw in order to dress up her son Thomas']",dress,36.9535308733239,female,Lara
animal, ,"('why do you get out and fill the car with animal', 'Mother')","[0, 'why do you get out and fill the car with animal']",car,37.3950183782008,female,Lara
clothes, ,"('the clothes all come off because there be no button', 'Mother')","[0, 'the clothes all come off because there be no button']",button,36.9535308733239,female,Lara
toy, ,"('it just literal a settee the tv and the toy and in it', 'Mother')","[0, 'it just literal a settee the tv and the toy and in it']",tv,43.4279964681,female,Belfast
food, ,"('I actual go in to being sick at a dog food commercial on the television', 'Investigator')","[0, 'I actual go in to being sick at a dog food commercial on the television']",dog,44.4608718864864,male,Belfast
toy, ,"('and imagine you be travel all night leave present for sad and lone child and child who have hard any toy at all', 'Mother')","[0, 'and imagine you be travel all night leave present for sad and lone child and child who have hard any toy at all']",present,40.6579190537793,female,Belfast
toy, ,"('be that the toy doll house', 'Investigator')","[0, 'be that the toy doll house']",doll,42.296556397462,female,Belfast
clothes, ,"('and I not go to take that off and start change bed clothes every morning', 'Investigator')","[0, 'and I not go to take that off and start change bed clothes every morning']",bed,43.4279964681,female,Belfast
food, ,"('it probable a wee bit of toast or something a wee bit of food stick on with paint', 'Investigator')","[0, 'it probable a wee bit of toast or something a wee bit of food stick on with paint']",toast,45.3294728844535,female,Belfast
toy, ,"('your toy box and all your teddy and your doll and all in it', 'Investigator')","[0, 'your toy box and all your teddy and your doll and all in it']",doll,38.6250231010904,female,Belfast
furniture, ,"('and I can just picture her while we move bed and furniture up the stair', 'Mother')","[0, 'and I can just picture her while we move bed and furniture up the stair']",bed,41.7893591244173,male,Belfast
animal, ,"('this be a animal story book wait until you see', 'Investigator')","[0, 'this be a animal story book wait until you see']",book,43.9865294975256,male,Belfast
animal, ,"('this be a animal story book wait until you see', 'Investigator')","[0, 'this be a animal story book wait until you see']",story,43.9865294975256,male,Belfast
clothes, ,"('oh I think they go to the shop now to get some shoe some clothes', 'Investigator')","[0, 'oh I think they go to the shop now to get some shoe some clothes']",shoe,43.9865294975256,male,Belfast
